,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,3H11-T42,3H11-T53,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
7795,GW101-3H11_contig_1_4715,K07154,Brite Hierarchies,Protein families: metabolism,Protein kinases,hipA; serine/threonine-protein kinase HipA,ko09180,ko09181,ko01001,0.3512628315050615,1.9612831450624657,-0.4025903706581046,-0.17528001211968236,-1.2751558022947844,-0.45951979149495686
7796,GW101-3H11_contig_1_4715,K07154,Brite Hierarchies,Protein families: signaling and cellular processes,Prokaryotic defense system,hipA; serine/threonine-protein kinase HipA,ko09180,ko09183,ko02048,0.3512628315050615,1.9612831450624657,-0.4025903706581046,-0.17528001211968236,-1.2751558022947844,-0.45951979149495686
7805,GW101-3H11_contig_1_4735,K07117,Not Included in Pathway or Brite,Unclassified,Unclassified,K07117; uncharacterized,ko09190,ko09194,ko99997,0.15296864450227232,-2.1275599316189524,-0.0725910551434403,0.5121002375664687,0.7209863399598115,0.8140957647338427
7806,GW101-3H11_contig_1_4736,K01947,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15,ko09100,ko09108,ko00770,-0.12630200693613727,2.1291228174918966,-0.6741696864840308,0.05863353751387239,-0.8174603566383183,-0.5698243049472861
7807,GW101-3H11_contig_1_4736,K01947,Metabolism,Metabolism of cofactors and vitamins,Biotin metabolism,birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15,ko09100,ko09108,ko00780,-0.12630200693613727,2.1291228174918966,-0.6741696864840308,0.05863353751387239,-0.8174603566383183,-0.5698243049472861
7808,GW101-3H11_contig_1_4736,K03524,Metabolism,Metabolism of cofactors and vitamins,Biotin metabolism,"birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase",ko09100,ko09108,ko00780,-0.12630200693613727,2.1291228174918966,-0.6741696864840308,0.05863353751387239,-0.8174603566383183,-0.5698243049472861
7809,GW101-3H11_contig_1_4736,K03524,Brite Hierarchies,Protein families: genetic information processing,Transcription factors,"birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase",ko09180,ko09182,ko03000,-0.12630200693613727,2.1291228174918966,-0.6741696864840308,0.05863353751387239,-0.8174603566383183,-0.5698243049472861
7831,GW101-3H11_contig_1_4756,K00784,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,rnz; ribonuclease Z,ko09180,ko09182,ko03016,0.6546606639630562,-2.207832554066823,0.4753138399201886,0.482475876220681,0.47226004781246284,0.12312212615043401
7832,GW101-3H11_contig_1_4756,K01120,Metabolism,Nucleotide metabolism,Purine metabolism,"cpdP; 3',5'-cyclic-nucleotide phosphodiesterase",ko09100,ko09104,ko00230,0.6546606639630562,-2.207832554066823,0.4753138399201886,0.482475876220681,0.47226004781246284,0.12312212615043401
7967,GW101-3H11_contig_1_4829,K00128,Metabolism,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09101,ko00010,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7968,GW101-3H11_contig_1_4829,K00128,Metabolism,Carbohydrate metabolism,Ascorbate and aldarate metabolism,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09101,ko00053,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7969,GW101-3H11_contig_1_4829,K00128,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09101,ko00620,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7970,GW101-3H11_contig_1_4829,K00128,Metabolism,Lipid metabolism,Fatty acid degradation,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09103,ko00071,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7971,GW101-3H11_contig_1_4829,K00128,Metabolism,Lipid metabolism,Glycerolipid metabolism,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09103,ko00561,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7972,GW101-3H11_contig_1_4829,K00128,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation",ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09105,ko00280,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7973,GW101-3H11_contig_1_4829,K00128,Metabolism,Amino acid metabolism,Lysine degradation,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09105,ko00310,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7974,GW101-3H11_contig_1_4829,K00128,Metabolism,Amino acid metabolism,Arginine and proline metabolism,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09105,ko00330,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7975,GW101-3H11_contig_1_4829,K00128,Metabolism,Amino acid metabolism,Histidine metabolism,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09105,ko00340,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7976,GW101-3H11_contig_1_4829,K00128,Metabolism,Amino acid metabolism,Tryptophan metabolism,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09105,ko00380,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7977,GW101-3H11_contig_1_4829,K00128,Metabolism,Metabolism of other amino acids,beta-Alanine metabolism,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09106,ko00410,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7978,GW101-3H11_contig_1_4829,K00128,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09108,ko00770,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7979,GW101-3H11_contig_1_4829,K00128,Metabolism,Metabolism of terpenoids and polyketides,Insect hormone biosynthesis,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09109,ko00981,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7980,GW101-3H11_contig_1_4829,K00128,Metabolism,Metabolism of terpenoids and polyketides,Limonene and pinene degradation,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09109,ko00903,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7981,GW101-3H11_contig_1_4829,K00128,Metabolism,Xenobiotics biodegradation and metabolism,Chloroalkane and chloroalkene degradation,ALDH; aldehyde dehydrogenase (NAD+),ko09100,ko09111,ko00625,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7982,GW101-3H11_contig_1_4829,K00128,Human Diseases,Endocrine and metabolic disease,Alcoholic liver disease,ALDH; aldehyde dehydrogenase (NAD+),ko09160,ko09167,ko04936,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7983,GW101-3H11_contig_1_4829,K00138,Metabolism,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,aldB; aldehyde dehydrogenase,ko09100,ko09101,ko00010,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7984,GW101-3H11_contig_1_4829,K00138,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,aldB; aldehyde dehydrogenase,ko09100,ko09101,ko00620,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
7985,GW101-3H11_contig_1_4829,K18370,Metabolism,Carbohydrate metabolism,Butanoate metabolism,adh3; alcohol dehydrogenase,ko09100,ko09101,ko00650,-0.12237524562468033,-1.6549550056830054,-0.6369825663872097,0.1601737171360374,1.4973223534737483,0.756816747085109
8017,GW101-3H11_contig_1_4859,K03574,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,"mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase",ko09180,ko09182,ko03400,0.30943787301733866,-1.9749074732411092,0.7946436246327622,-0.5726532666520724,0.6844417692476898,0.7590374729953919
8018,GW101-3H11_contig_1_4859,K12152,Metabolism,Metabolism of cofactors and vitamins,Riboflavin metabolism,nudJ; phosphatase NudJ,ko09100,ko09108,ko00740,0.30943787301733866,-1.9749074732411092,0.7946436246327622,-0.5726532666520724,0.6844417692476898,0.7590374729953919
8067,GW101-3H11_contig_1_4887,K13472,Organismal Systems,Environmental adaptation,Plant-pathogen interaction,raxST;,ko09150,ko09159,ko04626,0.5776470512746561,-1.6980728952699256,1.5699105097116681,0.25434995267358557,-0.29775166254966706,-0.4060829558403184
8096,GW101-3H11_contig_1_4897,K21019,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Pseudomonas aeruginosa,sadC; diguanylate cyclase,ko09140,ko09145,ko02025,-0.2292024850004471,2.169514830824642,-0.8644399985409418,-0.6169673038289413,-0.2905652666181691,-0.16833977683614454
8114,GW101-3H11_contig_1_4911,K11717,Metabolism,Metabolism of other amino acids,Selenocompound metabolism,sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7,ko09100,ko09106,ko00450,-1.453955894262686,-0.428358715964564,-0.839999462657996,1.4994589981447004,0.6321328108990446,0.5907222638414986
8115,GW101-3H11_contig_1_4912,K00925,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,ackA; acetate kinase,ko09100,ko09101,ko00620,-1.3631845017523678,-0.9341839607255087,-0.6114437467591525,0.8363705010854363,1.191369096614069,0.8810726115375238
8116,GW101-3H11_contig_1_4912,K00925,Metabolism,Carbohydrate metabolism,Propanoate metabolism,ackA; acetate kinase,ko09100,ko09101,ko00640,-1.3631845017523678,-0.9341839607255087,-0.6114437467591525,0.8363705010854363,1.191369096614069,0.8810726115375238
8117,GW101-3H11_contig_1_4912,K00925,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,ackA; acetate kinase,ko09100,ko09102,ko00720,-1.3631845017523678,-0.9341839607255087,-0.6114437467591525,0.8363705010854363,1.191369096614069,0.8810726115375238
8118,GW101-3H11_contig_1_4912,K00925,Metabolism,Energy metabolism,Methane metabolism,ackA; acetate kinase,ko09100,ko09102,ko00680,-1.3631845017523678,-0.9341839607255087,-0.6114437467591525,0.8363705010854363,1.191369096614069,0.8810726115375238
8119,GW101-3H11_contig_1_4912,K00925,Metabolism,Metabolism of other amino acids,Taurine and hypotaurine metabolism,ackA; acetate kinase,ko09100,ko09106,ko00430,-1.3631845017523678,-0.9341839607255087,-0.6114437467591525,0.8363705010854363,1.191369096614069,0.8810726115375238
