Query	Seed ortholog	e-value	score	best tax lvl	Preferred_name	GO terms	EC number	KEGG KO	KEGG pathway	KEGG module	KEGG reaction	KEGG rclass	BRITE	KEGG TC	CAZy	BiGG reaction	annot lvl	matching OGs	Best OG	COG cat	description
GW101-3H11_contig_1_993	358220.C380_04070	2.00E-286	991.1	Comamonadaceae	pgi	"GO:0001701,GO:0001704,GO:0001707,GO:0002262,GO:0002376,GO:0002637,GO:0002639,GO:0002682,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002791,GO:0002793,GO:0003674,GO:0003824,GO:0004347,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005886,GO:0005929,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006735,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0007275,GO:0007369,GO:0007498,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009410,GO:0009435,GO:0009438,GO:0009653,GO:0009790,GO:0009792,GO:0009888,GO:0009892,GO:0009987,GO:0010033,GO:0010243,GO:0010466,GO:0010594,GO:0010595,GO:0010605,GO:0010632,GO:0010634,GO:0010941,GO:0010951,GO:0014070,GO:0014072,GO:0016020,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016860,GO:0016861,GO:0016866,GO:0017144,GO:0018130,GO:0019222,GO:0019242,GO:0019318,GO:0019320,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0019693,GO:0019752,GO:0019899,GO:0030162,GO:0030246,GO:0030334,GO:0030335,GO:0031090,GO:0031253,GO:0031323,GO:0031324,GO:0031625,GO:0031974,GO:0031981,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032787,GO:0032879,GO:0032880,GO:0033500,GO:0034101,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0036094,GO:0040012,GO:0040017,GO:0042180,GO:0042181,GO:0042221,GO:0042493,GO:0042592,GO:0042593,GO:0042866,GO:0042981,GO:0042995,GO:0043005,GO:0043009,GO:0043066,GO:0043067,GO:0043069,GO:0043086,GO:0043154,GO:0043209,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043278,GO:0043279,GO:0043281,GO:0043436,GO:0043523,GO:0043524,GO:0044092,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044389,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044441,GO:0044444,GO:0044446,GO:0044459,GO:0044463,GO:0044464,GO:0045861,GO:0046031,GO:0046034,GO:0046184,GO:0046185,GO:0046365,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0048029,GO:0048332,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048598,GO:0048646,GO:0048729,GO:0048856,GO:0048872,GO:0048878,GO:0050708,GO:0050714,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051023,GO:0051024,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051156,GO:0051171,GO:0051172,GO:0051186,GO:0051188,GO:0051222,GO:0051223,GO:0051239,GO:0051240,GO:0051246,GO:0051248,GO:0051270,GO:0051272,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0055086,GO:0055114,GO:0060170,GO:0060255,GO:0060359,GO:0060548,GO:0061615,GO:0061620,GO:0061621,GO:0061718,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070201,GO:0071704,GO:0071944,GO:0072330,GO:0072347,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0080090,GO:0090087,GO:0090407,GO:0097458,GO:0098588,GO:0098590,GO:0120025,GO:0120038,GO:1901135,GO:1901137,GO:1901214,GO:1901215,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901698,GO:1903530,GO:1903532,GO:1904951,GO:2000116,GO:2000117,GO:2000145,GO:2000147"	5.3.1.9	ko:K01810	"ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200"	"M00001,M00004,M00114"	"R02739,R02740,R03321"	"RC00376,RC00563"	"ko00000,ko00001,ko00002,ko01000,ko04147"				Bacteria	"1MUFP@1224,2VHR9@28216,4AAGQ@80864,COG0166@1,COG0166@2"	NA|NA|NA	G	Belongs to the GPI family
GW101-3H11_contig_1_994	358220.C380_04075	3.80E-232	810.4	Comamonadaceae	yihS		"5.1.3.11,5.3.1.9"	"ko:K01810,ko:K16213"	"ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200"	"M00001,M00004,M00114"	"R01445,R02739,R02740,R03321,R10810"	"RC00289,RC00376,RC00563"	"ko00000,ko00001,ko00002,ko01000,ko04147"				Bacteria	"1MX1J@1224,2VKG0@28216,4AA4S@80864,COG2942@1,COG2942@2"	NA|NA|NA	G	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
GW101-3H11_contig_1_995	1276756.AUEX01000005_gene2737	6.70E-98	363.6	Comamonadaceae													Bacteria	"1QZU6@1224,2VJDD@28216,4ACUF@80864,COG0861@1,COG0861@2"	NA|NA|NA	P	Membrane protein TerC
GW101-3H11_contig_1_997	358220.C380_04085	7.40E-172	609.8	Comamonadaceae	yvrE		3.1.1.15	"ko:K13874,ko:K14274"	"ko00040,ko00053,ko01100,map00040,map00053,map01100"		"R02427,R02526"	"RC00537,RC00713"	"ko00000,ko00001,ko01000"				Bacteria	"1MWTR@1224,2VMAD@28216,4AARB@80864,COG3386@1,COG3386@2"	NA|NA|NA	G	SMP-30 Gluconolaconase LRE domain protein
GW101-3H11_contig_1_998	358220.C380_04090	0	1130.2	Comamonadaceae	edd	"GO:0003674,GO:0003824,GO:0004456,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019520,GO:0019521,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0046176,GO:0046177,GO:0046395,GO:0071704,GO:0072329,GO:1901575"	4.2.1.12	ko:K01690	"ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200"	M00008	R02036	RC00543	"ko00000,ko00001,ko00002,ko01000"			"iEcolC_1368.EcolC_1781,iJN746.PP_1010,iPC815.YPO2533,iYL1228.KPN_02366"	Bacteria	"1MU3T@1224,2VHH2@28216,4AA15@80864,COG0129@1,COG0129@2"	NA|NA|NA	EG	Belongs to the IlvD Edd family
GW101-3H11_contig_1_999	358220.C380_04095	3.60E-106	391	Comamonadaceae	eda	"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008675,GO:0008700,GO:0008948,GO:0016829,GO:0016830,GO:0016831,GO:0016832,GO:0016833,GO:0042802,GO:0044424,GO:0044444,GO:0044464,GO:0106009"	"4.1.2.14,4.1.3.42"	ko:K01625	"ko00030,ko00630,ko01100,ko01120,ko01200,map00030,map00630,map01100,map01120,map01200"	"M00008,M00061,M00308,M00631"	"R00470,R05605"	"RC00307,RC00308,RC00435"	"ko00000,ko00001,ko00002,ko01000"			"iECOK1_1307.ECOK1_1968,iYL1228.KPN_02365"	Bacteria	"1MUVJ@1224,2VQWM@28216,4ABH8@80864,COG0800@1,COG0800@2"	NA|NA|NA	G	2-dehydro-3-deoxyphosphogluconate aldolase 4-hydroxy-2-oxoglutarate aldolase
GW101-3H11_contig_1_1000	358220.C380_04100	9.20E-44	182.6	Comamonadaceae													Bacteria	"1MZJ4@1224,2VWQY@28216,4AF51@80864,COG3152@1,COG3152@2"	NA|NA|NA	S	Protein of unknown function (DUF805)
GW101-3H11_contig_1_1001	1306174.JODP01000016_gene7150	1.60E-32	146.7	Actinobacteria													Bacteria	"2I2VC@201174,COG4753@1,COG4753@2"	NA|NA|NA	T	response regulator
GW101-3H11_contig_1_1002	543728.Vapar_1118	4.20E-279	966.8	Comamonadaceae	groL	"GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0006950,GO:0008144,GO:0008150,GO:0009266,GO:0009314,GO:0009405,GO:0009408,GO:0009628,GO:0009966,GO:0009967,GO:0009986,GO:0009987,GO:0010646,GO:0010647,GO:0016032,GO:0016462,GO:0016465,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0018995,GO:0019058,GO:0019068,GO:0020003,GO:0022610,GO:0023051,GO:0023056,GO:0030430,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033643,GO:0033644,GO:0033646,GO:0033647,GO:0033648,GO:0033655,GO:0035639,GO:0035821,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043230,GO:0043656,GO:0043657,GO:0043900,GO:0043903,GO:0044174,GO:0044175,GO:0044183,GO:0044215,GO:0044216,GO:0044217,GO:0044218,GO:0044279,GO:0044403,GO:0044406,GO:0044419,GO:0044421,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0044650,GO:0044764,GO:0046812,GO:0046872,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051704,GO:0051817,GO:0052047,GO:0052212,GO:0061077,GO:0065007,GO:0065010,GO:0097159,GO:0097367,GO:0101031,GO:1901222,GO:1901224,GO:1901265,GO:1901363,GO:1902531,GO:1902533,GO:1990220,GO:2000535"		ko:K04077	"ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152"				"ko00000,ko00001,ko03019,ko03029,ko03110,ko04147"				Bacteria	"1MURR@1224,2VIW1@28216,4A9QT@80864,COG0459@1,COG0459@2"	NA|NA|NA	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions
GW101-3H11_contig_1_1003	232721.Ajs_0700	1.00E-44	185.7	Comamonadaceae	groS	"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009266,GO:0009408,GO:0009628,GO:0009987,GO:0010033,GO:0016032,GO:0016465,GO:0019058,GO:0019068,GO:0032991,GO:0035966,GO:0042221,GO:0042802,GO:0043167,GO:0043169,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0051704,GO:0061077,GO:0101031,GO:1990220"		ko:K04078					"ko00000,ko03029,ko03110"				Bacteria	"1MZ2X@1224,2VSKJ@28216,4AECC@80864,COG0234@1,COG0234@2"	NA|NA|NA	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter
GW101-3H11_contig_1_1004	1123255.JHYS01000006_gene326	4.50E-119	435.3	Comamonadaceae													Bacteria	"1RC7I@1224,28YCK@1,2VQWJ@28216,2ZK76@2,4AFAE@80864"	NA|NA|NA		
GW101-3H11_contig_1_1005	1123228.AUIH01000021_gene163	3.20E-94	353.2	Oceanospirillales				ko:K03408	"ko02020,ko02030,map02020,map02030"				"ko00000,ko00001,ko02035"				Bacteria	"1PDQV@1224,1RPGD@1236,1XN5K@135619,COG0835@1,COG0835@2,COG2304@1,COG2304@2"	NA|NA|NA	NT	FG-GAP repeat
GW101-3H11_contig_1_1006	358220.C380_02025	6.10E-29	133.3	Comamonadaceae													Bacteria	"1PBQT@1224,2C8WJ@1,2W52E@28216,2ZQBS@2,4AINX@80864"	NA|NA|NA		
GW101-3H11_contig_1_1007	358220.C380_18330	2.50E-30	137.9	Comamonadaceae													Bacteria	"1PBQT@1224,2C8WJ@1,2W52E@28216,2ZQBS@2,4AINX@80864"	NA|NA|NA		
GW101-3H11_contig_1_1009	1535287.JP74_19905	5.30E-35	153.7	Hyphomicrobiaceae	emrE			"ko:K03297,ko:K18975"					"ko00000,ko02000"	"2.A.7.1,2.A.7.1.11"			Bacteria	"1MZ54@1224,2UBXR@28211,3N74M@45401,COG2076@1,COG2076@2"	NA|NA|NA	P	Small Multidrug Resistance protein
GW101-3H11_contig_1_1010	1217718.ALOU01000034_gene2892	1.60E-31	142.9	Burkholderiaceae	mtrR												Bacteria	"1K72H@119060,1N66R@1224,2VWFZ@28216,COG1309@1,COG1309@2"	NA|NA|NA	K	"Bacterial regulatory proteins, tetR family"
GW101-3H11_contig_1_1011	358220.C380_04115	1.80E-141	508.8	Comamonadaceae	argC		1.2.1.38	ko:K00145	"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230"	"M00028,M00845"	R03443	RC00684	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MVJ6@1224,2VJD7@28216,4ACXA@80864,COG0002@1,COG0002@2"	NA|NA|NA	E	Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde
GW101-3H11_contig_1_1012	358220.C380_04120	4.10E-140	504.2	Comamonadaceae													Bacteria	"1NSNV@1224,2VK8U@28216,4ABIK@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	Transcriptional regulator
GW101-3H11_contig_1_1013	358220.C380_04135	2.30E-101	375.2	Comamonadaceae				ko:K09017					"ko00000,ko03000"				Bacteria	"1ND64@1224,2WET9@28216,4ADSN@80864,COG1309@1,COG1309@2"	NA|NA|NA	K	Transcriptional regulator
GW101-3H11_contig_1_1015	358220.C380_04140	2.80E-249	867.5	Comamonadaceae	preT		"1.3.1.1,1.4.1.13,1.4.1.14"	"ko:K00266,ko:K17722"	"ko00240,ko00250,ko00410,ko00770,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00240,map00250,map00410,map00770,map00910,map01100,map01110,map01120,map01130,map01230"	M00046	"R00093,R00114,R00248,R00977,R01414,R11026"	"RC00006,RC00010,RC00072,RC00123,RC02799"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MU2H@1224,2VNEZ@28216,4AJ3N@80864,COG0493@1,COG0493@2"	NA|NA|NA	C	PFAM FAD-dependent pyridine nucleotide-disulphide oxidoreductase
GW101-3H11_contig_1_1016	358220.C380_04145	1.00E-259	902.1	Comamonadaceae	preA	"GO:0003674,GO:0003824,GO:0003954,GO:0006139,GO:0006206,GO:0006208,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009112,GO:0009987,GO:0016491,GO:0016651,GO:0034641,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0046113,GO:0046483,GO:0046700,GO:0055086,GO:0055114,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575"	1.3.1.1	"ko:K02572,ko:K02573,ko:K17723"	"ko00240,ko00410,ko00770,ko01100,map00240,map00410,map00770,map01100"	M00046	"R00977,R01414,R11026"	"RC00072,RC00123"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MXER@1224,2VK6N@28216,4AD1V@80864,COG0167@1,COG0167@2,COG1146@1,COG1146@2"	NA|NA|NA	C	4Fe-4S ferredoxin iron-sulfur binding domain protein
GW101-3H11_contig_1_1017	358220.C380_04150	3.90E-265	920.2	Comamonadaceae	ncs1			ko:K03457					ko00000	2.A.39			Bacteria	"1MV18@1224,2VMZR@28216,4AD42@80864,COG1953@1,COG1953@2"	NA|NA|NA	FH	cytosine purines uracil thiamine allantoin
GW101-3H11_contig_1_1018	358220.C380_04155	2.50E-275	954.1	Comamonadaceae	dht		3.5.2.2	ko:K01464	"ko00240,ko00410,ko00770,ko00983,ko01100,map00240,map00410,map00770,map00983,map01100"	M00046	"R02269,R03055,R08227"	"RC00632,RC00680"	"ko00000,ko00001,ko00002,ko01000,ko04147"				Bacteria	"1MW10@1224,2VJZV@28216,4ABSY@80864,COG0044@1,COG0044@2"	NA|NA|NA	F	PFAM amidohydrolase
GW101-3H11_contig_1_1019	358220.C380_04160	4.80E-243	846.7	Comamonadaceae	amaB		"3.5.1.6,3.5.1.87"	ko:K06016	"ko00240,ko01100,map00240,map01100"	M00046	"R00905,R04666"	RC00096	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MVUX@1224,2VHQ8@28216,4AAK9@80864,COG0624@1,COG0624@2"	NA|NA|NA	E	"TIGRFAM amidase, hydantoinase carbamoylase family"
GW101-3H11_contig_1_1020	614083.AWQR01000022_gene101	1.30E-170	606.3	Comamonadaceae				"ko:K03406,ko:K05875"	"ko02020,ko02030,map02020,map02030"				"ko00000,ko00001,ko02035"				Bacteria	"1MU9B@1224,2VGZ8@28216,4ABH4@80864,COG0840@1,COG0840@2,COG4564@1,COG4564@2"	NA|NA|NA	NT	Chemotaxis sensory transducer
GW101-3H11_contig_1_1021	395495.Lcho_0330	4.90E-221	774.2	unclassified Burkholderiales													Bacteria	"1KJES@119065,1MU2C@1224,2VPK2@28216,COG5001@1,COG5001@2"	NA|NA|NA	T	Putative diguanylate phosphodiesterase
GW101-3H11_contig_1_1022	358220.C380_04165	4.30E-189	667.2	Comamonadaceae			"2.7.7.1,3.6.1.13,3.6.1.55"	"ko:K00952,ko:K01515,ko:K03574,ko:K13522"	"ko00230,ko00760,ko01100,map00230,map00760,map01100"		"R00137,R01054,R03005"	RC00002	"ko00000,ko00001,ko01000,ko03400"				Bacteria	"1MWNH@1224,2VMGH@28216,4ACI4@80864,COG1051@1,COG1051@2,COG1056@1,COG1056@2"	NA|NA|NA	FH	PFAM NUDIX hydrolase
GW101-3H11_contig_1_1023	358220.C380_04170	2.8e-310	1070.5	Comamonadaceae	nadE	"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008795,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016874,GO:0016879,GO:0016880,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576"	"6.3.1.5,6.3.5.1"	"ko:K01916,ko:K01950"	"ko00760,ko01100,map00760,map01100"	M00115	"R00189,R00257"	"RC00010,RC00100"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MU9U@1224,2VKQR@28216,4ACQ5@80864,COG0171@1,COG0171@2,COG0388@1,COG0388@2"	NA|NA|NA	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses L-glutamine as a nitrogen source
GW101-3H11_contig_1_1024	358220.C380_04175	1.20E-206	725.7	Comamonadaceae	pncB	"GO:0003674,GO:0003824,GO:0004516,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009266,GO:0009408,GO:0009435,GO:0009628,GO:0009987,GO:0016874,GO:0016879,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046496,GO:0050896,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576"	6.3.4.21	ko:K00763	"ko00760,ko01100,map00760,map01100"		R01724	RC00033	"ko00000,ko00001,ko01000"			"iAF1260.b0931,iBWG_1329.BWG_0783,iECDH10B_1368.ECDH10B_1001,iECDH1ME8569_1439.ECDH1ME8569_0882,iECIAI39_1322.ECIAI39_2216,iETEC_1333.ETEC_0999,iEcDH1_1363.EcDH1_2712,iEcSMS35_1347.EcSMS35_2189,iJO1366.b0931,iJR904.b0931,iUMNK88_1353.UMNK88_1085,iY75_1357.Y75_RS04840"	Bacteria	"1MV8U@1224,2VGZ5@28216,4AA2H@80864,COG1488@1,COG1488@2"	NA|NA|NA	F	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP
GW101-3H11_contig_1_1025	358220.C380_04180	1.70E-140	505.4	Comamonadaceae			3.5.1.19	ko:K08281	"ko00760,ko01100,map00760,map01100"		R01268	RC00100	"ko00000,ko00001,ko01000"				Bacteria	"1RCGZ@1224,2VKAA@28216,4AC6A@80864,COG1335@1,COG1335@2"	NA|NA|NA	Q	COG1335 Amidases related to nicotinamidase
GW101-3H11_contig_1_1026	358220.C380_04185	5.50E-113	413.7	Comamonadaceae			3.6.1.55	ko:K03574					"ko00000,ko01000,ko03400"				Bacteria	"1QTT4@1224,2VQ26@28216,4AGAP@80864,COG1051@1,COG1051@2"	NA|NA|NA	F	Nudix hydrolase
GW101-3H11_contig_1_1027	358220.C380_04190	3.30E-220	770.8	Comamonadaceae	mcp64H-2			"ko:K02660,ko:K03406,ko:K11525"	"ko02020,ko02025,ko02030,map02020,map02025,map02030"				"ko00000,ko00001,ko02035,ko02044"				Bacteria	"1QYRK@1224,2WHJ2@28216,4AGMA@80864,COG2199@1,COG2972@1,COG2972@2,COG3706@2"	NA|NA|NA	T	Protein of unknown function (DUF3365)
GW101-3H11_contig_1_1028	358220.C380_04195	1.30E-65	255.8	Comamonadaceae													Bacteria	"1RGUY@1224,2VSXC@28216,4AFQA@80864,COG5592@1,COG5592@2"	NA|NA|NA	S	Hemerythrin HHE cation binding domain
GW101-3H11_contig_1_1029	358220.C380_04205	4.70E-216	756.9	Comamonadaceae	metK	"GO:0000096,GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0004478,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006534,GO:0006555,GO:0006556,GO:0006575,GO:0006725,GO:0006732,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009066,GO:0009069,GO:0009108,GO:0009116,GO:0009119,GO:0009987,GO:0016740,GO:0016765,GO:0017076,GO:0017144,GO:0019752,GO:0030554,GO:0030955,GO:0031420,GO:0032553,GO:0032555,GO:0032559,GO:0033353,GO:0034641,GO:0035639,GO:0036094,GO:0042278,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046128,GO:0046439,GO:0046483,GO:0046498,GO:0046500,GO:0046872,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901576,GO:1901605,GO:1901657"	2.5.1.6	ko:K00789	"ko00270,ko01100,ko01110,ko01230,map00270,map01100,map01110,map01230"	"M00034,M00035,M00368,M00609"	"R00177,R04771"	"RC00021,RC01211"	"ko00000,ko00001,ko00002,ko01000"			"iJN746.PP_4967,iYL1228.KPN_03375"	Bacteria	"1MUFQ@1224,2VH7U@28216,4A9S3@80864,COG0192@1,COG0192@2"	NA|NA|NA	H	"Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme"
GW101-3H11_contig_1_1030	358220.C380_04210	1.70E-140	505.4	Comamonadaceae	htrB		2.3.1.241	ko:K02517	"ko00540,ko01100,map00540,map01100"	M00060	R05146	"RC00037,RC00039"	"ko00000,ko00001,ko00002,ko01000,ko01005"				Bacteria	"1Q41N@1224,2VKN0@28216,4ABP2@80864,COG1560@1,COG1560@2"	NA|NA|NA	M	Lipid A biosynthesis acyltransferase
GW101-3H11_contig_1_1031	358220.C380_04215	9.80E-155	552.7	Comamonadaceae	lpxM	"GO:0003674,GO:0003824,GO:0005975,GO:0006082,GO:0006629,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0019637,GO:0019752,GO:0036103,GO:0036104,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0046394,GO:0046467,GO:0071704,GO:0090407,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509"	"2.3.1.241,2.3.1.243"	"ko:K02517,ko:K02560"	"ko00540,ko01100,map00540,map01100"	M00060	"R05075,R05146"	"RC00037,RC00039"	"ko00000,ko00001,ko00002,ko01000,ko01005"			"iECABU_c1320.ECABU_c21170,iECIAI39_1322.ECIAI39_1194,ic_1306.c2269"	Bacteria	"1MVNI@1224,2VICZ@28216,4AC08@80864,COG1560@1,COG1560@2"	NA|NA|NA	M	Lipid A biosynthesis acyltransferase
GW101-3H11_contig_1_1032	358220.C380_04220	3.00E-162	577.8	Comamonadaceae	yfhM			ko:K22369					"ko00000,ko01000,ko01002"				Bacteria	"1N5ZI@1224,2VJ9I@28216,4AAZ7@80864,COG0596@1,COG0596@2"	NA|NA|NA	S	Alpha beta hydrolase
GW101-3H11_contig_1_1033	397945.Aave_0983	2.00E-111	408.7	Comamonadaceae	engB	"GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0017076,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044424,GO:0044444,GO:0044464,GO:0097159,GO:0097367,GO:1901265,GO:1901363"		ko:K03978					"ko00000,ko03036"				Bacteria	"1MY3Z@1224,2VIKF@28216,4AAS4@80864,COG0218@1,COG0218@2"	NA|NA|NA	D	Necessary for normal cell division and for the maintenance of normal septation
